rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-05-00001,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00002,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00003,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00004,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00005,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00006,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00007,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00008,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00009,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
RGI2000-v7.0-G-05-00010,9,0,LE07_L1TP_035005_19990724_20200918_02_T1,1999-07-24,https://dx.doi.org/10.5285/7ea7540135f441369716ef867d217519,McNabb,
